"extraction_date","time_id","platform","dimension","dimension_id","metric","metric_value"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3055.de.festo.net","memory","24575"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet4519.dev.festo.company","memory","8191"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2551.festo.net","memory","131071"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2131.de.festo.net","memory","16383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2155.de.festo.net","memory","131071"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3282.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3566.de.festo.net","memory","131071"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3372.festo.net","memory","8191"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3488.de.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3373.festo.net","memory","8191"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2248.festo.net","memory","98303"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3464.de.festo.net","memory","49151"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","blueprism2006.database.windows.net","memory","0"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3229.de.festo.net","memory","12287"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sust3049.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3740.de.festo.net","memory","196125"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2513.cn.festo.net","memory","16383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2084.de.festo.net","memory","12287"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2023.de.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2512.cn.festo.net","memory","12287"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2048.festo.net","memory","16383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2029.de.festo.net","memory","10239"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sczt2907.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3466.de.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3502.de.festo.net","memory","12287"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scat5001.ca.festo.net","memory","8191"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3388.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3203.de.festo.net","memory","12287"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3689.de.festo.net","memory","16383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3560.festo.net","memory","16383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3588.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2229.festo.net","memory","16383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2823.cn.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3228.de.festo.net","memory","12287"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3494.de.festo.net","memory","12287"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3593.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","ssgt5019","memory","16195"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","scnt2824.cn.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","skrt2009.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2200.festo.net","memory","32766"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sust3018.festo.net","memory","16383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sint2008.in.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3489.de.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","shut2004.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2237.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet3487.de.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2100.de.festo.net","memory","49151"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sczt2916.festo.net","memory","16382"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2219.festo.net","memory","16383"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2251.de.festo.net","memory","32767"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sbgt2033.bg.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2013.festo.net","memory","131071"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","sdet2097.de.festo.net","memory","65535"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","crucible-codereview.database.windows.net","memory","0"
"23.06.2024 00:47:01","22.06.2024 22:47:01","Data_Archiving","instance","crucible-codereview-p.database.windows.net","memory","0"
